True_Label,Original_Probability,Platt_Scaling,Isotonic_Regression
0.0,0.23514872789382935,0.12781606954049146,0.22926829755306244
0.0,0.07956703752279282,0.056312367190967674,0.08644859492778778
0.0,0.07171834260225296,0.05395158474741235,0.08644859492778778
0.0,0.3832593560218811,0.2563398727649119,0.25974026322364807
0.0,0.004410012625157833,0.03722255423802081,0.0027777778450399637
0.0,0.013827135786414146,0.03922129746012366,0.008547008968889713
0.0,0.02022699825465679,0.04063797778048619,0.016393441706895828
0.0,0.02824431285262108,0.04248191916557596,0.03664921596646309
0.0,0.02600172348320484,0.041958227485139256,0.03664921596646309
0.0,0.004366298206150532,0.03721350832123306,0.0027777778450399637
0.0,0.008210702799260616,0.038017170254201316,0.008547008968889713
0.0,0.0049056801944971085,0.03732527175261357,0.0027777778450399637
1.0,0.7951469421386719,0.7881050935636421,0.6323529481887817
0.0,0.11328679323196411,0.06760012802102354,0.1304347813129425
0.0,0.028412921354174614,0.04252154428614066,0.03664921596646309
0.0,0.26008307933807373,0.1447464992356211,0.22926829755306244
0.0,0.024572109803557396,0.04162761051543157,0.03664921596646309
0.0,0.0031097563914954662,0.03695439115315998,0.0
0.0,0.010294119827449322,0.03845964174546944,0.008547008968889713
0.0,0.09586787968873978,0.061528912878412806,0.1304347813129425
0.0,0.008480342105031013,0.03807415902490938,0.008547008968889713
0.0,0.0245339497923851,0.041618819745064706,0.03664921596646309
1.0,0.014032969251275063,0.03926611476407831,0.008547008968889713
0.0,0.0038154961075633764,0.03709971061038522,0.0
0.0,0.0839397981762886,0.05766944366760945,0.09803921729326248
0.0,0.029910121113061905,0.042874957552000034,0.03664921596646309
0.0,0.02010306715965271,0.04061008456010138,0.016393441706895828
0.0,0.008163249120116234,0.03800714931214806,0.008547008968889713
0.0,0.03595687448978424,0.04433103584671636,0.03846153989434242
0.0,0.11223889887332916,0.06721969560409446,0.1304347813129425
0.0,0.021162359043955803,0.04084909234964337,0.016393441706895828
0.0,0.012742038816213608,0.038985843057092046,0.008547008968889713
0.0,0.017443981021642685,0.04001600231072571,0.010204081423580647
0.0,0.051244523376226425,0.04822544068938083,0.0833333358168602
0.0,0.004221895709633827,0.03718364182732671,0.0
0.0,0.028027011081576347,0.042430902557389294,0.03664921596646309
0.0,0.8999582529067993,0.8720066499571585,0.800000011920929
0.0,0.015150203369557858,0.039510234658563334,0.008547008968889713
0.0,0.042521629482507706,0.04596519904772294,0.059907834976911545
0.0,0.02090643346309662,0.04079122482656823,0.016393441706895828
0.0,0.019041020423173904,0.04037179998861816,0.012195122428238392
0.0,0.12242388725280762,0.07100283788202649,0.1304347813129425
0.0,0.04442054033279419,0.04644848908596231,0.059907834976911545
1.0,0.8370509147644043,0.8257114938799419,0.7910447716712952
0.0,0.014275060966610909,0.03931888964552507,0.008547008968889713
0.0,0.03662099316716194,0.044493802972308615,0.04790419340133667
0.0,0.01949918642640114,0.04047443102914628,0.016393441706895828
0.0,0.025741346180438995,0.04189782537047837,0.03664921596646309
0.0,0.010699227452278137,0.03854624988164665,0.008547008968889713
0.0,0.004931822419166565,0.03733069678034881,0.0027777778450399637
1.0,0.9921155571937561,0.9206360452231174,0.9411764740943909
0.0,0.0017267335206270218,0.03667119762489395,0.0
1.0,0.39586371183395386,0.27045986306736425,0.25974026322364807
0.0,0.045810453593730927,0.04680529461602763,0.059907834976911545
0.0,0.005773240700364113,0.037505713004103845,0.0027777778450399637
1.0,0.3177531063556671,0.19102344583041084,0.25974026322364807
0.0,0.05663825571537018,0.04967543212331181,0.08644859492778778
0.0,0.003206376451998949,0.03697425388400953,0.0
0.0,0.10594823956489563,0.06497738023735809,0.1304347813129425
1.0,0.3834134638309479,0.25650956266727465,0.25974026322364807
0.0,0.014563487842679024,0.039381854185199024,0.008547008968889713
0.0,0.010626575909554958,0.03853070391163185,0.008547008968889713
0.0,0.004645985551178455,0.037271421127338604,0.0027777778450399637
0.0,0.00746107054874301,0.037859164273426935,0.008064516820013523
0.0,0.017517171800136566,0.04003224227363567,0.010204081423580647
0.0,0.016938813030719757,0.039904084978471706,0.008547008968889713
0.0,0.021601974964141846,0.040948677734348654,0.016393441706895828
0.0,0.029912728816270828,0.042875575540037854,0.03664921596646309
0.0,0.01990458369255066,0.04056545000155274,0.016393441706895828
0.0,0.03321125730872154,0.04366412717574502,0.03664921596646309
0.0,0.004037270322442055,0.037145489674861754,0.0
0.0,0.06634122133255005,0.05238841759738664,0.08644859492778778
0.0,0.03421389311552048,0.043906549601965945,0.03664921596646309
0.0,0.03167292848229408,0.04329466409955773,0.03664921596646309
0.0,0.009549909271299839,0.0383010232462247,0.008547008968889713
0.0,0.00733224069699645,0.03783207337568566,0.005376344081014395
0.0,0.024450082331895828,0.041599505770702844,0.03664921596646309
0.0,0.01744716800749302,0.04001670932476909,0.010204081423580647
0.0,0.007940040901303291,0.03796004775695046,0.008064516820013523
1.0,0.42372098565101624,0.3033455483519,0.30000001192092896
0.0,0.031889740377664566,0.04334655492367358,0.03664921596646309
0.0,0.01136511005461216,0.03868901612468917,0.008547008968889713
0.0,0.12157052010297775,0.07067845757795253,0.1304347813129425
0.0,0.01263450551778078,0.03896258347601741,0.008547008968889713
0.0,0.015274004079401493,0.039537374981137706,0.008547008968889713
0.0,0.09826530516147614,0.062333233639988175,0.1304347813129425
0.0,0.15634846687316895,0.08506215959521247,0.1627907007932663
0.0,0.03853320702910423,0.04496565047171,0.04790419340133667
0.0,0.011344784870743752,0.03868465087497354,0.008547008968889713
0.0,0.007438484113663435,0.03785441335343838,0.008064516820013523
0.0,0.008120156824588776,0.03799805157518212,0.008547008968889713
0.0,0.00785838346928358,0.03794283036014831,0.008064516820013523
1.0,0.3324988782405853,0.2045300768642367,0.25974026322364807
0.0,0.01298215426504612,0.03903782841067284,0.008547008968889713
0.0,0.006167618092149496,0.03758801524138239,0.0027777778450399637
0.0,0.05267305672168732,0.04860551312931584,0.0833333358168602
0.0,0.03125947341322899,0.04319587389229994,0.03664921596646309
0.0,0.11313216388225555,0.06754386532989289,0.1304347813129425
0.0,0.009437345899641514,0.03827708662648805,0.008547008968889713
0.0,0.05580901727080345,0.04944985077217712,0.08644859492778778
0.0,0.014084482565522194,0.03927733873656963,0.008547008968889713
0.0,0.05127372965216637,0.04823318292009479,0.0833333358168602
0.0,0.007055602502077818,0.037773963618072746,0.005376344081014395
0.0,0.022527877241373062,0.041159181413927944,0.03664921596646309
0.0,0.062371741980314255,0.05126201564241412,0.08644859492778778
0.0,0.030917510390281677,0.043114328534162874,0.03664921596646309
0.0,0.05426286906003952,0.04903183643402754,0.0833333358168602
0.0,0.011410827748477459,0.03869883666393352,0.008547008968889713
0.0,0.020459091290831566,0.040690264412109836,0.016393441706895828
0.0,0.018709490075707436,0.04029769135593049,0.012195122428238392
0.0,0.050449009984731674,0.048015012879529036,0.059907834976911545
0.0,0.006335165351629257,0.037623033020671284,0.005062369629740715
0.0,0.0033477130346000195,0.037003327736067536,0.0
0.0,0.0038353989366441965,0.03710381677441629,0.0
0.0,0.008478590287268162,0.038073788510295255,0.008547008968889713
0.0,0.03778448328375816,0.04478033413406694,0.04790419340133667
0.0,0.2954215705394745,0.17188352298060333,0.22926829755306244
0.0,0.05693801864981651,0.04975721768858277,0.08644859492778778
0.0,0.6541145443916321,0.6222452544820735,0.6000000238418579
0.0,0.27802377939224243,0.15805019260091507,0.22926829755306244
1.0,0.6984460353851318,0.6802890112565654,0.6323529481887817
0.0,0.012677709572017193,0.03897192696412443,0.008547008968889713
0.0,0.007694081403315067,0.03790821014423214,0.008064516820013523
0.0,0.06360374391078949,0.05160914138331812,0.08644859492778778
0.0,0.04939327761530876,0.04773709847206804,0.059907834976911545
0.0,0.019371377304196358,0.04044577616214352,0.016393441706895828
0.0,0.021610906347632408,0.04095070335112976,0.016393441706895828
0.0,0.038235537707805634,0.04489188709320295,0.04790419340133667
0.0,0.06659329682588577,0.052460732166379094,0.08644859492778778
0.0,0.026992646977305412,0.04218886337832871,0.03664921596646309
0.0,0.020599529147148132,0.0407219339608748,0.016393441706895828
0.0,0.7117457389831543,0.6967576068317057,0.6323529481887817
0.0,0.045815978199243546,0.04680671802825299,0.059907834976911545
0.0,0.05037712678313255,0.04799604146944431,0.059907834976911545
0.0,0.039086733013391495,0.045103123092763465,0.04790419340133667
1.0,0.6688666343688965,0.64205196051301,0.6000000238418579
1.0,0.7980738878250122,0.7909140548987099,0.6498396992683411
0.0,0.01395685225725174,0.03924953565263675,0.008547008968889713
0.0,0.1574559360742569,0.08556122647203064,0.19130434095859528
0.0,0.005808030720800161,0.037512966329487654,0.0027777778450399637
0.0,0.004089827183634043,0.03715634652202033,0.0
1.0,0.9989898800849915,0.923488635319721,1.0
0.0,0.001756864134222269,0.03667734499220285,0.0
0.0,0.005393646191805601,0.03742665938018411,0.0027777778450399637
0.0,0.024496449157595634,0.04161018260266239,0.03664921596646309
0.0,0.3402481973171234,0.21190739433077815,0.25974026322364807
0.0,0.00797070749104023,0.03796651571826118,0.008064516820013523
0.0,0.03559146448969841,0.04424172077228781,0.03846153989434242
0.0,0.0042032357305288315,0.037179784101024745,0.0
0.0,0.03966319561004639,0.045246717833527184,0.04790419340133667
