feature,importance
vitals_dbp_min_m,0.013633781934622674
labvalues_basophils_median_m,0.013631467432249337
labvalues_glucose_first_m,0.013622608979116194
labvalues_lymphocytes_last_m,0.013561679667560384
labvalues_glucose_last_m,0.013554489342030138
labvalues_glucose_rate_change_m,0.013554288550745693
vitals_dbp_rate_change_m,0.013546639294596388
labvalues_lymphocytes_first_m,0.013505710296565668
labvalues_glucose_mean_m,0.013496215084916913
labvalues_basophils_coeff_m,0.013496056646341459
labvalues_glucose_max_m,0.013470448880223557
labvalues_eosinophils_coeff_m,0.01347002116125077
labvalues_glucose_coeff_m,0.013469100639456883
labvalues_lymphocytes_max_m,0.013459556362591685
labvalues_glucose_min_m,0.01344911885401234
labvalues_lymphocytes_mean_m,0.013430836671264842
labvalues_basophils_mean_m,0.013428031909745185
labvalues_eosinophils_min_m,0.01340931924013421
labvalues_neutrophils_mean_m,0.0133957035348285
labvalues_basophils_min_m,0.013390249039744959
labvalues_basophils_last_m,0.013387620109249838
labvalues_alkaline_phosphatase_max,0.013383765268999922
labvalues_lymphocytes_min_m,0.013380711450474337
labvalues_glucose_median_m,0.013375257340609095
labvalues_neutrophils_median_m,0.013366099421167746
labvalues_lymphocytes_std_m,0.01336290980177
labvalues_neutrophils_coeff_m,0.01333523228066042
labvalues_neutrophils_std_m,0.013327518534148115
labvalues_neutrophils_max_m,0.013326109564397485
labvalues_basophils_first_m,0.013317585320211947
labvalues_neutrophils_first_m,0.013297096511116251
labvalues_neutrophils_last_m,0.013272788144182413
labvalues_eosinophils_first_m,0.013262607042910532
labvalues_eosinophils_mean_m,0.013240245493827388
labvalues_basophils_std_m,0.013233742890181022
labvalues_basophils_max_m,0.01321732449764386
labvalues_lymphocytes_coeff_m,0.013202411985024809
labvalues_neutrophils_min_m,0.013192798794945702
labvalues_eosinophils_max_m,0.0131877971093636
labvalues_eosinophils_median_m,0.013133589867502451
labvalues_eosinophils_std_m,0.013118487580213695
labvalues_asparate_aminotransferase_(ast)_max,0.013108348521688639
labvalues_eosinophils_last_m,0.013104183064308017
labvalues_pt_min,0.013059732739688116
labvalues_pt_last,0.013022997274374577
labvalues_alkaline_phosphatase_median,0.012842230960375216
labvalues_ptt_max,0.012737291802757683
labvalues_alkaline_phosphatase_first,0.012348708403254477
labvalues_alkaline_phosphatase_last,0.012313540561075129
labvalues_ptt_median,0.012182014316206732
labvalues_ptt_first,0.011856486569933395
labvalues_creatine_kinase_(ck)_max,0.0118279186212842
labvalues_bicarbonate_first,0.011770528367791484
labvalues_asparate_aminotransferase_(ast)_median,0.01169173463631887
vitals_temperature_first,0.011420190952094343
labvalues_sodium_min,0.011366494289701223
labvalues_ptt_mean,0.011273626926459201
labvalues_creatine_kinase_(ck)_min,0.011194345183211224
labvalues_ptt_min,0.011084113092411826
labvalues_lactate_first,0.011044051098633758
base_model_prob_mortality1d,0.010942636944691912
vitals_temperature_last,0.01081818292295179
vitals_sbp_max_m,0.010710172787439659
vitals_sbp_first_m,0.01067410022776312
labvalues_lactate_max,0.010671977601906291
