feature,mean_abs_shap
labvalues_hemoglobin_max,0.0008810092897634832
labvalues_chloride_mean,0.0008740592242421598
labvalues_pt_first,0.0008546280723214749
labvalues_sodium_median,0.0008477103326379166
labvalues_base_excess_rate_change_m,0.0008326406313890402
vitals_o2sat_std,0.0008102611313056514
labvalues_lactate_coeff_m,0.0008099493309768704
labvalues_potassium_max,0.0008086436183033215
vitals_heartrate_coeff_m,0.0007986175923884104
vitals_temperature_first,0.0007885956349974243
labvalues_c-reactive_protein_first,0.0007686464539923463
labvalues_creatine_kinase_(ck)_first,0.0007674016409490604
labvalues_pt_last,0.0007544466818381608
labvalues_lactate_mean_m,0.0007510581772570504
vitals_o2sat_last,0.0007464001124412789
labvalues_hemoglobin_min,0.0007461530455932461
labvalues_lactate_std_m,0.0007346382651423653
labvalues_pt_max,0.0007287953364370878
labvalues_potassium_first,0.000728053978038929
labvalues_lactate_median_m,0.0007163270877285158
labvalues_hemoglobin_median,0.0007142544081567053
labvalues_chloride_first,0.0007132442536802444
labvalues_hemoglobin_last,0.0007107746778979162
labvalues_white_blood_cells_median,0.0007069939062350841
labvalues_pco2_first,0.0006978246648795335
labvalues_lactate_rate_change_m,0.0006865636678682279
vitals_resprate_max,0.0006842961234801237
labvalues_lactate_min_m,0.0006824273750379959
labvalues_sodium_rate_change_m,0.0006773671261238974
labvalues_creatine_kinase_(ck)_median,0.000669198071916469
labvalues_pt_median,0.0006549750353598825
labvalues_ptt_median_m,0.0006469399905861338
vitals_heartrate_last_m,0.0006451854763578808
labvalues_lactate_max_m,0.0006447177617816351
labvalues_bicarbonate_coeff_m,0.000631814844174869
vitals_heartrate_first_m,0.0006294015444533017
labvalues_ptt_min,0.0006253126290788486
labvalues_ptt_std_m,0.0006190283248043897
vitals_heartrate_mean_m,0.0006185084045417
labvalues_sodium_first,0.0006157378385335051
labvalues_sodium_min_m,0.0005848811129112334
labvalues_inr(pt)_mean_m,0.0005841653046365138
labvalues_lactate_last_m,0.0005653473176440684
labvalues_white_blood_cells_mean,0.0005637091965744503
labvalues_hemoglobin_first,0.0005631920284356511
labvalues_bicarbonate_rate_change_m,0.0005619905271709271
labvalues_lactate_first_m,0.000561771751404649
labvalues_sodium_median_m,0.0005591807476065469
labvalues_ptt_min_m,0.0005578708738096338
vitals_heartrate_min_m,0.0005569264354855363
labvalues_sodium_first_m,0.0005569163904125958
vitals_o2sat_median,0.0005565514688024393
vitals_heartrate_std_m,0.0005552025955331033
labvalues_bicarbonate_std_m,0.0005548806886631752
labvalues_ptt_mean,0.0005516575682151839
labvalues_ptt_last_m,0.0005493672825539306
vitals_o2sat_max,0.0005442642007238021
labvalues_inr(pt)_last_m,0.0005395075038034065
vitals_heartrate_rate_change_m,0.0005356499776392525
"labvalues_bilirubin,_total_mean_m",0.0005316416274959011
labvalues_pco2_max,0.000530274234830955
labvalues_eosinophils_mean,0.0005241211883858128
labvalues_bicarbonate_mean_m,0.0005216680545192957
labvalues_sodium_max,0.0005207070768769029
vitals_resprate_min,0.0005186052922092301
labvalues_alanine_aminotransferase_(alt)_last_m,0.0005167482650643365
labvalues_white_blood_cells_min,0.0005166468342660551
labvalues_urea_nitrogen_max_m,0.000514097941351757
labvalues_pt_last_m,0.0005085937025359452
labvalues_hematocrit_max_m,0.0005051716535974719
labvalues_sodium_mean,0.0005048682594006095
labvalues_ptt_mean_m,0.0005013456619858516
labvalues_creatine_kinase_(ck)_max,0.0004977115445272595
labvalues_basophils_coeff_m,0.0004932414325318177
"labvalues_calcium,_total_min_m",0.0004911740462066518
labvalues_inr(pt)_coeff_m,0.000483588237562941
"labvalues_calcium,_total_first_m",0.0004829047049024666
labvalues_asparate_aminotransferase_(ast)_max_m,0.000478387824798185
labvalues_chloride_min,0.0004774896834995843
labvalues_ptt_first_m,0.0004761968783471957
labvalues_eosinophils_rate_change_m,0.00047385220654223305
labvalues_potassium_mean,0.0004730496017461974
labvalues_pt_coeff_m,0.0004721737113791278
"labvalues_calcium,_total_coeff_m",0.0004628702847767272
labvalues_alanine_aminotransferase_(alt)_coeff_m,0.00045897392069517196
labvalues_troponin_t_first_m,0.00045878600031663553
labvalues_inr(pt)_std_m,0.00045660179275672875
labvalues_alanine_aminotransferase_(alt)_std_m,0.0004550739514925226
vitals_heartrate_median_m,0.000454922180288122
labvalues_sodium_last,0.00045427035449515074
labvalues_troponin_t_min_m,0.000451989297198935
labvalues_glucose_rate_change_m,0.00044942992557173514
labvalues_asparate_aminotransferase_(ast)_first_m,0.0004477304785996239
vitals_temperature_max,0.00044426706829537465
labvalues_alanine_aminotransferase_(alt)_median_m,0.00044301773977808523
biometrics_height,0.00044131080440300253
labvalues_c-reactive_protein_mean,0.0004409295402738849
labvalues_pt_first_m,0.00043974777163660405
vitals_resprate_first_m,0.0004391156217647563
labvalues_eosinophils_max_m,0.00043761020721483845
"labvalues_bilirubin,_total_first_m",0.00043743145328971876
labvalues_pt_mean_m,0.00043506202070065034
labvalues_creatinine_min_m,0.0004349123000545916
labvalues_inr(pt)_first_m,0.0004340552977499925
labvalues_neutrophils_coeff_m,0.00043285810779883604
vitals_resprate_max_m,0.00042789672106132316
"labvalues_bilirubin,_total_coeff_m",0.00042700487531783436
labvalues_urea_nitrogen_mean_m,0.0004265631923531146
vitals_temperature_last,0.00042531069739995076
labvalues_inr(pt)_max_m,0.0004220106619779074
labvalues_inr(pt)_rate_change_m,0.00042109996981832865
"labvalues_fibrinogen,_functional_median",0.00042049203180114604
labvalues_eosinophils_coeff_m,0.00041674355353039515
labvalues_bicarbonate_max_m,0.0004156812677438211
labvalues_troponin_t_max_m,0.0004143461685874854
labvalues_hematocrit_mean_m,0.0004140462976729395
labvalues_alanine_aminotransferase_(alt)_first_m,0.0004107118746038196
labvalues_alanine_aminotransferase_(alt)_mean_m,0.0004061096759974134
labvalues_glucose_last_m,0.00040578274702465935
