feature,mean_abs_shap
labvalues_hemoglobin_std_m,0.0
labvalues_glucose_median_m,0.0
labvalues_rdw_coeff_m,0.0
labvalues_glucose_min_m,0.0
labvalues_rdw_rate_change_m,0.0
labvalues_glucose_max_m,0.0
labvalues_rdw_last_m,0.0
labvalues_glucose_std_m,0.0
labvalues_glucose_first_m,0.0
labvalues_glucose_last_m,0.0
labvalues_glucose_rate_change_m,0.0
labvalues_hematocrit_last_m,0.0
labvalues_hematocrit_mean_m,0.0
labvalues_hematocrit_median_m,0.0
labvalues_hematocrit_min_m,0.0
labvalues_rdw_first_m,0.0
labvalues_hematocrit_max_m,0.0
labvalues_hematocrit_std_m,0.0
labvalues_rdw_std_m,0.0
labvalues_hematocrit_first_m,0.0
labvalues_rdw_max_m,0.0
labvalues_rdw_min_m,0.0
labvalues_glucose_coeff_m,0.0
labvalues_carboxyhemoglobin_std,0.0
labvalues_carboxyhemoglobin_first,0.0
labvalues_carboxyhemoglobin_last,0.0
labvalues_carboxyhemoglobin_rate_change,0.0
labvalues_carboxyhemoglobin_coeff,0.0
labvalues_chloride_median,0.0
labvalues_chloride_std,0.0
labvalues_chloride_last,0.0
labvalues_chloride_rate_change,0.0
labvalues_chloride_coeff,0.0
biometrics_weight_m,0.0
labvalues_creatine_kinase_(ck)_median,0.0
labvalues_creatine_kinase_(ck)_min,0.0
labvalues_creatine_kinase_(ck)_max,0.0
labvalues_creatine_kinase_(ck)_std,0.0
labvalues_creatine_kinase_(ck)_first,0.0
labvalues_creatine_kinase_(ck)_last,0.0
labvalues_creatine_kinase_(ck)_rate_change,0.0
labvalues_creatine_kinase_(ck)_coeff,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_median",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_min",0.0
labvalues_creatine_kinase_(ck)_mean,0.0
"labvalues_bilirubin,_total_std",0.0
"labvalues_bilirubin,_total_first",0.0
"labvalues_bilirubin,_total_last",0.0
"labvalues_bilirubin,_total_rate_change",0.0
"labvalues_bilirubin,_total_coeff",0.0
labvalues_c-reactive_protein_median,0.0
labvalues_c-reactive_protein_min,0.0
labvalues_c-reactive_protein_max,0.0
labvalues_c-reactive_protein_std,0.0
labvalues_c-reactive_protein_first,0.0
labvalues_carboxyhemoglobin_max,0.0
labvalues_c-reactive_protein_rate_change,0.0
labvalues_c-reactive_protein_coeff,0.0
"labvalues_calcium,_total_median",0.0
"labvalues_calcium,_total_min",0.0
"labvalues_calcium,_total_std",0.0
"labvalues_calcium,_total_last",0.0
"labvalues_calcium,_total_rate_change",0.0
"labvalues_calcium,_total_coeff",0.0
labvalues_carboxyhemoglobin_mean,0.0
labvalues_carboxyhemoglobin_median,0.0
labvalues_carboxyhemoglobin_min,0.0
labvalues_c-reactive_protein_last,0.0
labvalues_free_calcium_median,0.0
labvalues_free_calcium_min,0.0
labvalues_free_calcium_max,0.0
labvalues_free_calcium_std,0.0
labvalues_free_calcium_first,0.0
labvalues_free_calcium_last,0.0
labvalues_free_calcium_rate_change,0.0
labvalues_free_calcium_coeff,0.0
labvalues_glucose_median,0.0
labvalues_glucose_coeff,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_max",0.0
labvalues_hematocrit_min,0.0
labvalues_hematocrit_std,0.0
labvalues_hematocrit_rate_change,0.0
labvalues_hematocrit_coeff,0.0
labvalues_hemoglobin_first,0.0
labvalues_hemoglobin_last,0.0
labvalues_hemoglobin_coeff,0.0
