feature,importance_gain
labvalues_alanine_aminotransferase_(alt)_std,0.0
labvalues_alanine_aminotransferase_(alt)_median,0.0
labvalues_absolute_lymphocyte_count_coeff,0.0
labvalues_magnesium_first,0.0
labvalues_magnesium_std,0.0
labvalues_neutrophils_last,0.0
labvalues_phosphate_std,0.0
labvalues_phosphate_min,0.0
labvalues_phosphate_median,0.0
labvalues_sodium_rate_change,0.0
labvalues_oxygen_saturation_median,0.0
labvalues_neutrophils_coeff,0.0
labvalues_neutrophils_rate_change,0.0
"labvalues_bilirubin,_direct_mean",0.0
labvalues_pt_rate_change,0.0
labvalues_sodium_coeff,0.0
labvalues_troponin_t_rate_change,0.0
labvalues_potassium_coeff,0.0
labvalues_bicarbonate_rate_change,0.0
labvalues_bicarbonate_first,0.0
labvalues_bicarbonate_std,0.0
labvalues_bicarbonate_max,0.0
labvalues_pt_coeff,0.0
"labvalues_calcium,_total_median",0.0
labvalues_c-reactive_protein_coeff,0.0
labvalues_troponin_t_coeff,0.0
labvalues_white_blood_cells_std,0.0
labvalues_white_blood_cells_median,0.0
labvalues_urea_nitrogen_coeff,0.0
labvalues_urea_nitrogen_rate_change,0.0
labvalues_ptt_coeff,0.0
labvalues_oxygen_saturation_coeff,0.0
labvalues_ptt_std,0.0
labvalues_ptt_median,0.0
"labvalues_calcium,_total_coeff",0.0
"labvalues_calcium,_total_rate_change",0.0
"labvalues_calcium,_total_last",0.0
labvalues_pt_last,0.0
labvalues_pt_std,0.0
labvalues_pt_median,0.0
labvalues_ptt_rate_change,0.0
labvalues_ph_std,0.0
labvalues_absolute_lymphocyte_count_rate_change,0.0
labvalues_absolute_lymphocyte_count_last,0.0
labvalues_absolute_lymphocyte_count_std,0.0
labvalues_absolute_lymphocyte_count_median,0.0
labvalues_absolute_eosinophil_count_coeff,0.0
labvalues_absolute_eosinophil_count_rate_change,0.0
labvalues_bicarbonate_median,0.0
labvalues_base_excess_rate_change,0.0
labvalues_lactate_std,0.0
labvalues_bicarbonate_coeff,0.0
labvalues_platelet_count_median,0.0
labvalues_phosphate_coeff,0.0
labvalues_phosphate_rate_change,0.0
labvalues_phosphate_last,0.0
labvalues_phosphate_first,0.0
labvalues_absolute_eosinophil_count_last,0.0
vitals_o2sat_last,0.0
