True_Label,MLP_Original_Probability,MLP_Platt_Scaling,MLP_Isotonic_Regression
0.0,0.011038748547434807,0.051416159410108575,0.014825796708464622
0.0,0.002054269425570965,0.04877276626075415,0.0
0.0,0.01042207982391119,0.05123047352430042,0.014825796708464622
0.0,0.03395259007811546,0.0587835922810707,0.03999999910593033
0.0,0.02069704979658127,0.05440865277378862,0.014825796708464622
0.0,0.9884353876113892,0.958095374127821,0.7514792680740356
0.0,0.011158525943756104,0.051452299482667475,0.014825796708464622
0.0,0.05244939774274826,0.06544138616453025,0.0635538250207901
0.0,0.023838507011532784,0.05541688210031015,0.030364371836185455
1.0,0.008142446167767048,0.050549543537009536,0.0060240961611270905
0.0,0.022179031744599342,0.054882112505614894,0.014825796708464622
0.0,0.16313974559307098,0.12192017754652185,0.26923078298568726
1.0,0.07482345402240753,0.07443002301803289,0.1034482792019844
0.0,0.03142623230814934,0.05792508767908888,0.03999999910593033
0.0,0.37313780188560486,0.3372287969185157,0.4883720874786377
0.0,0.02934880182147026,0.05722796767421643,0.030364371836185455
0.0,0.04022970423102379,0.060968573275301745,0.04471544548869133
0.0,0.06567107886075974,0.070623440347114,0.0635538250207901
0.0,0.015449895523488522,0.05276307855932789,0.014825796708464622
0.0,0.11432325839996338,0.09310747381495657,0.1456310749053955
0.0,0.008438413962721825,0.05063746315400468,0.0060240961611270905
0.0,0.04862578585743904,0.0640099653468723,0.0635538250207901
1.0,0.26142287254333496,0.20317731442584827,0.41747573018074036
1.0,0.04451023414731026,0.06250188172177974,0.0635538250207901
0.0,0.019509335979819298,0.05403198653859099,0.014825796708464622
0.0,0.03971990570425987,0.06078832208656247,0.04471544548869133
0.0,0.008803803473711014,0.050746204729343596,0.0060240961611270905
0.0,0.08293760567903519,0.07796166703774957,0.12790697813034058
0.0,0.05021916329860687,0.0646028883392685,0.0635538250207901
0.0,0.07857386022806168,0.07604370736396242,0.12195122241973877
0.0,0.04182770103216171,0.06153682583111932,0.05882352963089943
0.0,0.0340287871658802,0.05880966994981003,0.03999999910593033
0.0,0.04404199495911598,0.06233241845272679,0.0635538250207901
0.0,0.10051928460597992,0.08614514275068026,0.12790697813034058
0.0,0.0741637647151947,0.0741494555193588,0.1034482792019844
0.0,0.1746750921010971,0.12976566649144655,0.2777777910232544
0.0,0.04974745213985443,0.06442682577869996,0.0635538250207901
0.0,0.01466614194214344,0.05252135360399741,0.014825796708464622
0.0,0.4357450306415558,0.4283753375048169,0.5645161271095276
0.0,0.153730109333992,0.11582613467885848,0.26923078298568726
0.0,0.013506215065717697,0.052165528364510626,0.014825796708464622
0.0,0.08103422075510025,0.07711970207317705,0.12790697813034058
0.0,0.15255987644195557,0.11508703446485344,0.26923078298568726
0.0,0.03758358582854271,0.060038384192416284,0.04471544548869133
0.0,0.014444295316934586,0.05245312192838352,0.014825796708464622
0.0,0.19534222781658173,0.1448944530189037,0.3103448152542114
0.0,0.031741924583911896,0.058031719158281946,0.03999999910593033
0.0,0.01366547029465437,0.05221424708270369,0.014825796708464622
0.0,0.10413046926259995,0.08791960447882446,0.12790697813034058
1.0,0.1425437182188034,0.10892741742354892,0.21910113096237183
0.0,0.024515444412827492,0.05563643222638041,0.030364371836185455
0.0,0.04656214639544487,0.06324958401489297,0.0635538250207901
0.0,0.018058717250823975,0.053575279010129144,0.014825796708464622
0.0,0.031643692404031754,0.05799851951827013,0.03999999910593033
0.0,0.024821769446134567,0.055736050976069144,0.030364371836185455
0.0,0.06692036986351013,0.07113223159285373,0.0635538250207901
0.0,0.004373736213892698,0.04944258447803247,0.001792114693671465
0.0,0.0030240227933973074,0.049051759059955465,0.0
0.0,0.035668790340423584,0.05937357934935082,0.04471544548869133
0.0,0.040864914655685425,0.06119386610144135,0.05263157933950424
0.0,0.010460109449923038,0.051241906294443314,0.014825796708464622
0.0,0.026057103648781776,0.056139494698837805,0.030364371836185455
0.0,0.022314412519335747,0.05492555653849734,0.014825796708464622
0.0,0.009318993426859379,0.050899903181026246,0.0117647061124444
0.0,0.018208244815468788,0.053622186862756833,0.014825796708464622
0.0,0.042379215359687805,0.061734092248074156,0.0635538250207901
0.0,0.005646484903991222,0.0498138266688999,0.001792114693671465
0.0,0.05733412504196167,0.06731335814137229,0.0635538250207901
0.0,0.041679512709379196,0.06148392210232834,0.05882352963089943
0.0,0.013789988122880459,0.05225236902104105,0.014825796708464622
0.0,0.021891366690397263,0.05478990749845752,0.014825796708464622
0.0,0.05158688500523567,0.0651159150217548,0.0635538250207901
0.0,0.011540789157152176,0.0515677993581557,0.014825796708464622
0.0,0.07436734437942505,0.07423593450368982,0.1034482792019844
0.0,0.011461101472377777,0.05154370171300299,0.014825796708464622
0.0,0.14731837809085846,0.11182676015725378,0.21910113096237183
0.0,0.015771964564919472,0.05286271520693128,0.014825796708464622
0.0,0.11808557063341141,0.09509083182192508,0.21910113096237183
1.0,0.5512681007385254,0.6049068618361284,0.737864077091217
1.0,0.07381999492645264,0.07400363526036485,0.1034482792019844
0.0,0.019420092925429344,0.054003783922097606,0.014825796708464622
1.0,0.18897409737110138,0.1400828364381343,0.3103448152542114
0.0,0.023915119469165802,0.055441688722124405,0.030364371836185455
0.0,0.008204806596040726,0.05056805617874099,0.0060240961611270905
0.0,0.023553339764475822,0.05532463857297063,0.030364371836185455
0.0,0.08073138445615768,0.07698651282056272,0.12790697813034058
0.0,0.03127259388566017,0.057873259727487,0.03999999910593033
0.0,0.036940935999155045,0.05981448697799395,0.04471544548869133
0.0,0.010874088853597641,0.05136651632498218,0.014825796708464622
1.0,0.5902555584907532,0.6608457168163919,0.737864077091217
0.0,0.006548298057168722,0.050078469604801945,0.001792114693671465
0.0,0.06818576157093048,0.0716510287446111,0.0635538250207901
0.0,0.14335617423057556,0.10941606744037305,0.21910113096237183
0.0,0.9989128112792969,0.9606209981806755,0.7514792680740356
0.0,0.0252333115786314,0.05587015119664217,0.030364371836185455
1.0,0.23120057582855225,0.17458730714204304,0.37681159377098083
0.0,0.009815724566578865,0.051048511826190524,0.0117647061124444
0.0,0.0064429971389472485,0.05004749982081651,0.001792114693671465
1.0,0.16377444565296173,0.12234101757112183,0.26923078298568726
